object,size,distance,transect,Effort,ele,veg_height,person,lat,lon
1069,1,0.2,TR084,1632,201.184738,S,PP,-54.68015998,158.862767
1070,1,0.5,TR084,1632,202.289276,S,PP,-54.68015403,158.86276
1075,1,3.8,TR084,1632,199.379303,S,PP,-54.68012997,158.862772
1076,1,3.4,TR084,1632,200.8759,S,PP,-54.68012896,158.862779
1063,1,0.5,TR084,1632,204.674606,S,PP,-54.68043398,158.862827
1064,1,1,TR084,1632,203.661377,S,PP,-54.68043004,158.862823
1061,1,1.2,TR084,1632,206.762421,S,PP,-54.68045997,158.862818
1062,1,1.5,TR084,1632,205.410217,S,PP,-54.68045603,158.862825
1067,1,0.3,TR084,1632,201.18837,S,PP,-54.68017699,158.862773
1068,1,0.1,TR084,1632,201.184738,S,PP,-54.68015998,158.862766
1065,1,0.5,TR084,1632,205.02774,S,PP,-54.68042501,158.862806
1066,1,0.4,TR084,1632,203.948196,S,PP,-54.68039903,158.862795
1087,1,3.2,TR084,1632,214.451874,S,PP,-54.67708801,158.863063
1088,1,1.3,TR084,1632,213.417923,S,PP,-54.67709002,158.863066
1085,1,3.5,TR084,1632,217.483582,S,PP,-54.67726302,158.863074
1086,1,3,TR084,1632,209.429321,S,PP,-54.67708801,158.863066
1091,1,0.8,TR084,1632,210.345673,S,PP,-54.67703101,158.863055
1092,1,2,TR084,1632,216.336975,S,PP,-54.67703302,158.863052
1089,1,0.9,TR084,1632,213.711929,S,PP,-54.67703202,158.863052
1090,1,0.3,TR084,1632,213.187531,S,PP,-54.67703001,158.863063
1079,1,1.6,TR084,1632,210.091919,S,PP,-54.67798596,158.863094
1080,1,0.3,TR084,1632,210.01503,S,PP,-54.67798596,158.863095
1077,1,1.5,TR084,1632,208.456085,S,PP,-54.67799501,158.863098
1078,1,0.2,TR084,1632,208.955658,S,PP,-54.677993,158.863104
1083,1,1.2,TR084,1632,211.497818,S,PP,-54.67757902,158.863114
1084,1,3.6,TR084,1632,216.174911,S,PP,-54.67725699,158.86307
1081,1,0.1,TR084,1632,210.01503,S,PP,-54.67798596,158.863095
1231,1,1.3,TR099,352.04,170.084534,S,JB,-54.65498996,158.874342
1232,1,0.2,TR099,352.04,170.101868,S,JB,-54.655011,158.874352
1229,1,3.3,TR099,352.04,168.939499,S,JB,-54.65494403,158.874443
1230,1,1.8,TR099,352.04,170.084534,S,JB,-54.65498501,158.874349
1235,1,1.1,TR099,352.04,170.105637,S,JB,-54.65502298,158.874352
1236,1,0.1,TR099,352.04,170.105637,S,JB,-54.65503396,158.874339
1233,1,0.6,TR099,352.04,170.101868,S,JB,-54.65501997,158.874351
1234,1,0.7,TR099,352.04,170.105637,S,JB,-54.65502198,158.874349
1223,1,0.3,TR099,352.04,148.957748,S,JB,-54.653702,158.875709
1221,1,2.1,TR098,1270,148.478821,S,JB,-54.65346303,158.875902
1222,1,0.1,TR098,1270,148.478851,S,JB,-54.65347904,158.875921
1227,1,2.6,TR099,352.04,149.974823,S,JB,-54.65372002,158.87573
1228,1,0.4,TR099,352.04,150.615524,S,JB,-54.653732,158.875668
1225,1,1.5,TR099,352.04,149.962799,S,JB,-54.65370996,158.875706
1226,1,0.7,TR099,352.04,149.967514,S,JB,-54.653717,158.875699
1247,1,1.2,TR100,1155.2,179.877335,S,JB,-54.65638001,158.872964
1248,1,3,TR100,1155.2,172.800644,S,JB,-54.65913297,158.868063
1245,1,3.8,TR099,352.04,171.387192,S,JB,-54.65559597,158.873746
1246,1,7,TR099,352.04,170.235397,S,JB,-54.65563503,158.873625
1251,1,1.8,TR100,1155.2,174.380447,S,JB,-54.65922198,158.867929
1252,1,2.8,TR100,1155.2,174.389648,S,JB,-54.65921503,158.867921
1249,1,2.4,TR100,1155.2,173.39122,S,JB,-54.65917404,158.86799
1250,1,2.7,TR100,1155.2,174.777664,S,JB,-54.65919097,158.867986
1239,1,0.7,TR099,352.04,170.508698,S,JB,-54.65510597,158.874265
1240,1,0.9,TR099,352.04,173.705795,S,JB,-54.65519104,158.87421
1237,1,0.1,TR099,352.04,170.694611,S,JB,-54.65503799,158.874328
1243,1,3.3,TR099,352.04,172.731644,S,JB,-54.65543504,158.874015
1244,1,0.3,TR099,352.04,171.373444,S,JB,-54.65559497,158.873788
1241,1,2.4,TR099,352.04,173.712463,S,JB,-54.65520001,158.874213
1242,1,1.6,TR099,352.04,172.721741,S,JB,-54.65541299,158.874015
1263,1,2.7,TR100,1155.2,157.293839,S,JB,-54.662388,158.862426
1264,1,1.6,TR101,883.42,156.026184,S,JB,-54.663971,158.861962
1261,1,1,TR100,1155.2,177.970444,S,JB,-54.66183303,158.863045
1262,1,3.4,TR100,1155.2,154.993942,S,JB,-54.66239101,158.862419
1267,1,0.5,TR101,883.42,133.728119,S,JB,-54.66547899,158.866337
1268,1,0.5,TR101,883.42,133.225739,S,JB,-54.66547798,158.866342
1265,1,0.3,TR101,883.42,149.181778,S,JB,-54.66419304,158.86257
1266,1,1.4,TR101,883.42,140.122147,S,JB,-54.66527296,158.865818
1255,1,2.1,TR100,1155.2,175.906372,S,JB,-54.65924,158.867887
1256,1,0.3,TR100,1155.2,174.287888,S,JB,-54.66180696,158.863061
1253,1,3.3,TR100,1155.2,174.393906,S,JB,-54.65921897,158.86791
1254,1,3.1,TR100,1155.2,175.887756,S,JB,-54.659239,158.867883
1259,1,0.5,TR100,1155.2,177.464508,S,JB,-54.66181702,158.863033
1260,1,1.3,TR100,1155.2,177.464508,S,JB,-54.66181601,158.863037
1257,1,1.1,TR100,1155.2,174.282288,S,JB,-54.66180604,158.863059
1258,1,1.5,TR100,1155.2,176.841095,S,JB,-54.66180403,158.863039
1279,1,1.1,TR102,3653.8,233.624344,S,JB,-54.62628496,158.871185
1280,1,0.6,TR102,3653.8,234.100204,S,JB,-54.62627297,158.871163
1277,1,1.8,TR102,3653.8,233.641357,S,JB,-54.62626702,158.871187
1278,1,1.3,TR102,3653.8,233.62851,S,JB,-54.62628203,158.871183
1283,1,1.1,TR102,3653.8,236.643646,S,JB,-54.62622402,158.870972
1284,1,0.3,TR102,3653.8,237.186188,S,JB,-54.62622603,158.870985
1281,1,1.4,TR102,3653.8,235.167145,S,JB,-54.62626602,158.871164
1282,1,1.1,TR102,3653.8,236.194046,S,JB,-54.626234,158.870951
1271,1,1.4,TR101,883.42,132.746658,S,JB,-54.66558997,158.866563
1272,1,3.2,TR101,883.42,132.748718,S,JB,-54.66558603,158.866567
1269,1,0,TR101,883.42,133.225739,S,JB,-54.66548,158.866342
1270,1,0.2,TR101,883.42,132.698639,S,JB,-54.66547899,158.866346
1275,1,2,TR102,3653.8,228.082718,S,JB,-54.62645897,158.871772
1276,1,0.4,TR102,3653.8,233.150681,S,JB,-54.62630097,158.87121
1273,1,0.1,TR102,3653.8,114.587997,S,JB,-54.63151501,158.883132
1274,1,0.2,TR102,3653.8,226.794083,S,JB,-54.62644204,158.871766
1167,1,3.2,TR095,324.78,294.869873,S,JB,-54.60550597,158.859019
1168,1,3.2,TR095,324.78,294.869873,S,JB,-54.60550102,158.859011
1165,1,2.3,TR095,324.78,294.869873,S,JB,-54.60550404,158.85901
1166,1,2.2,TR095,324.78,294.869873,S,JB,-54.60550899,158.859022
1159,1,1.6,TR095,324.78,296.487152,S,JB,-54.60550404,158.858968
1160,1,0.6,TR095,324.78,297.004639,S,JB,-54.60550798,158.859001
1157,1,0,TR095,324.78,296.507141,S,JB,-54.60549298,158.858977
1158,1,1.6,TR095,324.78,296.507141,S,JB,-54.60550404,158.858975
1163,1,2.2,TR095,324.78,294.869873,S,JB,-54.60550798,158.859011
1164,1,2,TR095,324.78,294.869873,S,JB,-54.60550698,158.859008
1161,1,1.3,TR095,324.78,296.347839,S,JB,-54.60550899,158.859
1162,1,1.4,TR095,324.78,295.362854,S,JB,-54.60550999,158.859008
1183,1,2.5,TR095,324.78,271.424469,S,JB,-54.60658296,158.86026
1184,1,3.8,TR095,324.78,271.33606,S,JB,-54.60658204,158.860243
1181,1,0.8,TR095,324.78,271.463409,S,JB,-54.60657701,158.860272
1182,1,0.9,TR095,324.78,271.463409,S,JB,-54.60657399,158.860274
1187,1,2.8,TR095,324.78,272.78067,S,JB,-54.60658799,158.860273
1188,1,2.5,TR095,324.78,272.771088,S,JB,-54.60658799,158.860278
1185,1,3.8,TR095,324.78,271.326263,S,JB,-54.60658204,158.860244
1186,1,2.9,TR095,324.78,271.962585,S,JB,-54.60658497,158.860265
1175,1,2.5,TR095,324.78,274.804626,S,JB,-54.606014,158.859631
1174,1,1.4,TR095,324.78,273.632202,S,JB,-54.60602003,158.859631
1179,1,0,TR095,324.78,271.199768,S,JB,-54.60655899,158.860279
1180,1,0.7,TR095,324.78,271.199768,S,JB,-54.60655304,158.860279
1199,1,1.7,TR095,324.78,271.845215,S,JB,-54.60664004,158.860368
1200,1,2.4,TR095,324.78,271.928619,S,JB,-54.60663803,158.860355
1198,1,0,TR095,324.78,271.854767,S,JB,-54.60663602,158.860376
1203,1,0.4,TR096,503.77,105.508842,S,JB,-54.64126401,158.885555
1204,1,1.2,TR096,503.77,108.724197,S,JB,-54.64151496,158.885571
1202,1,0,TR096,503.77,105.508842,S,JB,-54.64126199,158.88556
1191,1,1.5,TR095,324.78,272.084229,S,JB,-54.60659402,158.860289
1192,1,0.1,TR095,324.78,272.084229,S,JB,-54.60658397,158.860298
1189,1,2.7,TR095,324.78,272.084229,S,JB,-54.60659796,158.860286
1190,1,1.5,TR095,324.78,272.084229,S,JB,-54.60659402,158.860291
1195,1,2,TR095,324.78,272.550171,S,JB,-54.60656896,158.860336
1196,1,3.1,TR095,324.78,271.088837,S,JB,-54.60656997,158.86034
1193,1,1.3,TR095,324.78,271.634369,S,JB,-54.60658296,158.86031
1194,1,1.5,TR095,324.78,272.615784,S,JB,-54.60658497,158.860329
1215,1,6.2,TR096,503.77,177.939331,S,JB,-54.64485004,158.885638
1216,1,5,TR096,503.77,177.995193,S,JB,-54.64484601,158.88565
1213,1,6.8,TR096,503.77,178.9496,S,JB,-54.64485196,158.885638
1214,1,6.5,TR096,503.77,178.9496,S,JB,-54.64485004,158.885642
1220,1,1.5,TR098,1270,167.582367,S,JB,-54.65067898,158.880553
1217,1,5,TR096,503.77,177.928268,S,JB,-54.64485699,158.88565
1218,1,0.1,TR098,1270,239.952835,S,JB,-54.64896597,158.883042
1207,1,0.6,TR096,503.77,159.832565,S,JB,-54.64367799,158.885706
1208,1,3.7,TR096,503.77,176.118286,S,JB,-54.644829,158.885685
1205,1,0.1,TR096,503.77,153.344147,S,JB,-54.643405,158.885727
1206,1,0.9,TR096,503.77,160.469971,S,JB,-54.64367699,158.885711
1211,1,7,TR096,503.77,178.949814,S,JB,-54.64484501,158.885634
1212,1,7.4,TR096,503.77,178.949814,S,JB,-54.64484501,158.885634
1209,1,7.5,TR096,503.77,174.142593,S,JB,-54.64484501,158.885631
1210,1,7.2,TR096,503.77,179.036591,S,JB,-54.64484802,158.88563
1871,1,0.7,TR121,1465.3,190.117065,S,JB,-54.58815702,158.893763
1872,1,1.3,TR121,1465.3,175.832977,S,JB,-54.588168,158.894627
1870,1,2,TR121,1465.3,192.350067,S,JB,-54.588182,158.893486
1875,1,1.1,TR121,1465.3,180.627533,S,JB,-54.58798897,158.896335
1876,1,1.2,TR121,1465.3,177.550598,S,JB,-54.58797304,158.896481
1873,1,1.6,TR121,1465.3,174.380539,S,JB,-54.58812299,158.895389
1874,1,1.7,TR121,1465.3,180.628601,S,JB,-54.58798503,158.896339
1863,1,3.9,TR121,1465.3,216.420944,S,JB,-54.58837302,158.888115
1861,1,3.9,TR121,1465.3,216.120392,S,JB,-54.58834503,158.888082
1862,1,3.3,TR121,1465.3,218.838608,S,JB,-54.58837302,158.88812
1867,1,2.6,TR121,1465.3,219.825882,S,JB,-54.58827001,158.892076
1868,1,0.6,TR121,1465.3,206.437881,S,JB,-54.58818703,158.892465
1866,1,0.9,TR121,1465.3,215.852493,S,JB,-54.58825098,158.892038
1887,1,0.3,TR121,1465.3,164.099548,S,JB,-54.58778998,158.90216
1888,1,0.9,TR122,1482.7,157.117584,S,PP,-54.58168603,158.91543
1885,1,1.4,TR121,1465.3,164.098358,S,JB,-54.58778696,158.902139
1886,1,0.4,TR121,1465.3,164.098358,S,JB,-54.58778503,158.902143
1879,1,0.7,TR121,1465.3,162.151962,S,JB,-54.58776098,158.901597
1880,1,0.2,TR121,1465.3,161.617111,S,JB,-54.58776198,158.901595
1877,1,0.3,TR121,1465.3,177.051071,S,JB,-54.58797899,158.896477
1883,1,0.1,TR121,1465.3,163.588593,S,JB,-54.58778101,158.902083
1884,1,0,TR121,1465.3,163.588455,S,JB,-54.58777699,158.902145
1881,1,0.9,TR121,1465.3,160.612274,S,JB,-54.58777003,158.90202
1903,1,1.5,TR122,1482.7,173.886581,S,PP,-54.58381302,158.895671
1904,1,3.8,TR122,1482.7,173.382065,S,PP,-54.58378502,158.895599
1902,1,3.6,TR122,1482.7,196.450699,S,PP,-54.58358,158.898534
1907,1,0.3,TR122,1482.7,175.507645,S,PP,-54.58386901,158.895394
1908,1,1.3,TR122,1482.7,173.892776,S,PP,-54.583867,158.895384
1905,1,3.3,TR122,1482.7,174.244537,S,PP,-54.58379801,158.89554
1906,1,1.1,TR122,1482.7,172.369583,S,PP,-54.58386197,158.895399
1895,1,0.3,TR122,1482.7,204.388138,S,PP,-54.58274801,158.911736
1896,1,1.1,TR122,1482.7,198.931732,S,PP,-54.583566,158.899252
1894,1,2,TR122,1482.7,203.478439,S,PP,-54.58266201,158.911905
1899,1,1.4,TR122,1482.7,195.192352,S,PP,-54.58356902,158.898671
1900,1,2.2,TR122,1482.7,196.185272,S,PP,-54.58357296,158.898636
1897,1,0.3,TR122,1482.7,195.661865,S,PP,-54.58357497,158.898687
1898,1,0.7,TR122,1482.7,195.661865,S,PP,-54.58357497,158.89869
1919,1,0.4,TR123,582.38,158.485718,S,PP,-54.583897,158.889096
1920,1,0.7,TR123,582.38,159.041779,S,PP,-54.58390304,158.889095
1917,1,2.5,TR123,582.38,158.084076,S,PP,-54.58391997,158.889287
1923,1,2.4,TR123,582.38,155.959366,S,PP,-54.58393204,158.888716
1924,1,3.6,TR123,582.38,155.958481,S,PP,-54.58392902,158.88872
1921,1,2.3,TR123,582.38,155.960342,S,PP,-54.58391402,158.888725
1922,1,3.4,TR123,582.38,155.960342,S,PP,-54.58391997,158.888732
1911,1,1.1,TR122,1482.7,171.893677,S,PP,-54.58387404,158.895353
1912,1,2.2,TR123,582.38,165.902832,S,PP,-54.58397403,158.894809
1909,1,2.2,TR122,1482.7,171.89325,S,PP,-54.583854,158.89539
1910,1,0.5,TR122,1482.7,172.947021,S,PP,-54.58387496,158.89539
1915,1,2.8,TR123,582.38,169.245636,S,PP,-54.58389902,158.890651
1916,1,1.7,TR123,582.38,158.085266,S,PP,-54.58391201,158.889272
1913,1,2.5,TR123,582.38,169.768051,S,PP,-54.58388804,158.890697
1914,1,2.4,TR123,582.38,169.251297,S,PP,-54.583896,158.890655
1807,1,4.4,TR118,829.73,245.399643,S,PP,-54.59631697,158.879553
1805,1,2.7,TR118,829.73,243.80394,S,PP,-54.59633298,158.879587
1811,1,2.2,TR118,829.73,244.131439,S,PP,-54.59626098,158.879541
1812,1,0.7,TR118,829.73,241.112106,S,PP,-54.59625796,158.879536
1809,1,0.5,TR118,829.73,245.170685,S,PP,-54.59626199,158.879541
1810,1,1.1,TR118,829.73,244.131439,S,PP,-54.59626199,158.879541
1800,1,1.7,TR118,829.73,236.973541,S,PP,-54.59695199,158.880021
1797,1,0.9,TR118,829.73,230.362015,S,PP,-54.59699297,158.880049
1798,1,1.1,TR118,829.73,233.551254,S,PP,-54.59697202,158.880036
1803,1,1.5,TR118,829.73,240.966263,S,PP,-54.59655703,158.879805
1804,1,0,TR118,829.73,243.945129,S,PP,-54.596336,158.879641
1801,1,0.2,TR118,829.73,235.788651,S,PP,-54.59694796,158.880022
1802,1,0.7,TR118,829.73,235.620926,S,PP,-54.596925,158.880016
1823,1,0.2,TR118,829.73,251.994156,S,PP,-54.595028,158.878732
1824,1,0.7,TR118,829.73,252.537674,S,PP,-54.59502901,158.878735
1821,1,0.3,TR118,829.73,250.842056,S,PP,-54.59504301,158.878758
1822,1,0.4,TR118,829.73,251.567184,S,PP,-54.59503999,158.878742
1827,1,0.1,TR118,829.73,254.595123,S,PP,-54.59499104,158.878688
1828,1,0.6,TR118,829.73,260.177643,S,PP,-54.59363803,158.877145
1825,1,1.3,TR118,829.73,253.046219,S,PP,-54.59502901,158.878735
1826,1,1.4,TR118,829.73,254.130203,S,PP,-54.59499196,158.878691
1815,1,0.9,TR118,829.73,243.410492,S,PP,-54.59619703,158.879534
1816,1,3.5,TR118,829.73,254.616028,S,PP,-54.59532699,158.87894
1813,1,2.8,TR118,829.73,244.845673,S,PP,-54.59619996,158.879528
1814,1,0.8,TR118,829.73,243.410492,S,PP,-54.59619996,158.87953
1820,1,2.5,TR118,829.73,249.672272,S,PP,-54.59526203,158.878933
1817,1,2.4,TR118,829.73,254.439545,S,PP,-54.59532699,158.87894
1818,1,2.5,TR118,829.73,254.386627,S,PP,-54.595329,158.878939
1839,1,0.1,TR118,829.73,261.703796,S,PP,-54.59351197,158.876995
1840,1,1.2,TR118,829.73,260.190308,S,PP,-54.59349998,158.876987
1837,1,1.6,TR118,829.73,261.835297,S,PP,-54.59351599,158.877009
1838,1,0.1,TR118,829.73,261.741364,S,PP,-54.59351197,158.876995
1844,1,3,TR118,829.73,264.193604,S,PP,-54.59335003,158.876825
1842,1,0.6,TR118,829.73,263.400635,S,PP,-54.59338498,158.876861
1831,1,1.1,TR118,829.73,260.870453,S,PP,-54.59357098,158.877102
1832,1,2.5,TR118,829.73,259.93161,S,PP,-54.59357299,158.877102
1829,1,0.7,TR118,829.73,261.579773,S,PP,-54.59363401,158.877131
1830,1,1,TR118,829.73,260.644562,S,PP,-54.59357098,158.8771
1835,1,1.8,TR118,829.73,263.821716,S,PP,-54.59352002,158.877006
1836,1,1.5,TR118,829.73,261.395782,S,PP,-54.593518,158.877009
1833,1,1.6,TR118,829.73,261.528259,S,PP,-54.59356997,158.877097
1834,1,0.1,TR118,829.73,261.878387,S,PP,-54.59352203,158.877031
1855,1,0.5,TR120,451.85,184.496384,S,JB,-54.590253,158.879941
1856,1,0.9,TR120,451.85,177.126495,S,JB,-54.58915103,158.881702
1853,1,0.5,TR120,451.85,188.368622,S,JB,-54.590324,158.879852
1854,1,1.2,TR120,451.85,184.735825,S,JB,-54.59029399,158.87992
1859,1,2,TR120,451.85,176.480728,S,JB,-54.58850504,158.882589
1860,1,3.1,TR121,1465.3,216.84079,S,JB,-54.58834402,158.888085
1857,1,2.2,TR120,451.85,179.016113,S,JB,-54.58880302,158.882235
1858,1,0.5,TR120,451.85,175.223969,S,JB,-54.58850898,158.882569
1847,1,2.3,TR120,451.85,205.571533,S,JB,-54.59094903,158.878895
1848,1,1.3,TR120,451.85,203.333939,S,JB,-54.59093696,158.878916
1845,1,3.1,TR120,451.85,216.989578,S,JB,-54.59130401,158.878208
1846,1,3.2,TR120,451.85,209.138184,S,JB,-54.59105498,158.878711
1851,1,1.2,TR120,451.85,187.468658,S,JB,-54.590353,158.87982
1852,1,1.1,TR120,451.85,184.648315,S,JB,-54.59033003,158.87982
1849,1,0.2,TR120,451.85,189.475922,S,JB,-54.59037404,158.879784
1850,1,0.1,TR120,451.85,187.095184,S,JB,-54.59035803,158.879806
1999,1,2.5,TR127,381.22,211.24147,S,JB,-54.58139299,158.86637
2000,1,5.2,TR127,381.22,210.733093,S,JB,-54.58141202,158.866367
1998,1,2.4,TR127,381.22,211.24147,S,JB,-54.58139098,158.866371
2001,1,4.2,TR127,381.22,210.734573,S,JB,-54.58141303,158.866368
2002,1,3.9,TR127,381.22,210.734573,S,JB,-54.58141898,158.866362
1991,1,1.3,TR126,533.71,204.161377,S,PP,-54.58285999,158.8706
1992,1,1.1,TR127,381.22,207.176193,S,JB,-54.58247996,158.867763
1989,1,2.3,TR126,533.71,198.3927,S,PP,-54.583264,158.872135
1990,1,2.1,TR126,533.71,199.748062,S,PP,-54.58326501,158.872138
1996,1,0.5,TR127,381.22,212.060471,S,JB,-54.58189297,158.867015
1993,1,2.4,TR127,381.22,208.162521,S,JB,-54.58248197,158.867777
1994,1,0.8,TR127,381.22,208.173752,S,JB,-54.582472,158.867747
2015,1,2.3,TR127,381.22,215.479645,S,JB,-54.58046897,158.864645
2013,1,0.9,TR127,381.22,215.975922,S,JB,-54.58044802,158.864675
2014,1,3.3,TR127,381.22,215.431641,S,JB,-54.58046696,158.864664
2007,1,15,TR127,381.22,213.722656,S,JB,-54.58121899,158.86595
2008,1,3.3,TR127,381.22,218.652176,S,JB,-54.58047903,158.864867
2005,1,1.3,TR127,381.22,212.225922,S,JB,-54.58118797,158.866221
2006,1,1,TR127,381.22,212.669525,S,JB,-54.58119602,158.86619
2009,1,2.8,TR127,381.22,218.652176,S,JB,-54.58048398,158.864859
2010,1,2.4,TR127,381.22,218.038177,S,JB,-54.58047903,158.864867
2023,1,2.4,TR128,184.03,199.464783,S,JB,-54.57966498,158.864296
2024,1,1.1,TR128,184.03,199.468918,S,JB,-54.57964696,158.86434
2025,1,1.6,TR128,184.03,197.730209,S,JB,-54.57961796,158.864422
2049,1,0.1,TR128,184.03,180.992935,S,JB,-54.57918998,158.864834
2040,1,1.4,TR128,184.03,188.587006,S,JB,-54.57935904,158.86458
2038,1,5,TR128,184.03,188.594543,S,JB,-54.57943096,158.864616
1935,1,2,TR124,481.84,133.589279,S,PP,-54.58317599,158.884737
1936,1,0.2,TR124,481.84,134.707367,S,PP,-54.58312696,158.884595
1933,1,0.8,TR123,582.38,139.230133,S,PP,-54.58395903,158.886605
1934,1,0.5,TR123,582.38,138.974121,S,PP,-54.58395098,158.886442
1939,1,0.5,TR124,481.84,134.706909,S,PP,-54.583119,158.884575
1940,1,1,TR124,481.84,134.706543,S,PP,-54.58310802,158.884557
1937,1,0.4,TR124,481.84,134.707123,S,PP,-54.58312,158.8846
1938,1,0.4,TR124,481.84,134.707123,S,PP,-54.58312402,158.8846
1927,1,0.7,TR123,582.38,149.988983,S,PP,-54.58394101,158.888416
1928,1,1.3,TR123,582.38,149.988983,S,PP,-54.58394302,158.888413
1926,1,1,TR123,582.38,149.989746,S,PP,-54.58395501,158.888427
1931,1,0.1,TR123,582.38,135.281311,S,PP,-54.583953,158.886629
1932,1,0.7,TR123,582.38,140.38118,S,PP,-54.58395702,158.886615
1929,1,1.3,TR123,582.38,136.251938,S,PP,-54.58394797,158.886745
1930,1,0.6,TR123,582.38,136.268753,S,PP,-54.58394998,158.886634
1951,1,0.6,TR124,481.84,132.319153,S,PP,-54.58293803,158.884224
1952,1,2,TR124,481.84,132.318863,S,PP,-54.58295102,158.884198
1949,1,0,TR124,481.84,133.40683,S,PP,-54.58299,158.884349
1950,1,0.5,TR124,481.84,133.409607,S,PP,-54.58298396,158.884344
1955,1,0.8,TR124,481.84,129.786682,S,PP,-54.58255297,158.883411
1956,1,0.5,TR124,481.84,131.872101,S,PP,-54.58254199,158.883359
1953,1,0.6,TR124,481.84,132.019943,S,PP,-54.58292303,158.884163
1954,1,0.5,TR124,481.84,131.934097,S,PP,-54.582919,158.884158
1943,1,0.3,TR124,481.84,133.399292,S,PP,-54.58306703,158.884488
1944,1,1.5,TR124,481.84,133.40033,S,PP,-54.58304599,158.884437
1941,1,0.7,TR124,481.84,134.706543,S,PP,-54.58309502,158.884539
1942,1,1.4,TR124,481.84,133.7229,S,PP,-54.58308999,158.884521
1947,1,1.5,TR124,481.84,133.403259,S,PP,-54.58301104,158.884381
1948,1,0.3,TR124,481.84,133.403763,S,PP,-54.58299897,158.884369
1945,1,0,TR124,481.84,133.401611,S,PP,-54.58302302,158.884397
1946,1,1.3,TR124,481.84,133.402451,S,PP,-54.58302101,158.884381
1971,1,0.4,TR125,373.82,179.642059,S,PP,-54.58320298,158.876346
1969,1,0.4,TR125,373.82,173.638321,S,PP,-54.58267802,158.877016
1959,1,0.3,TR124,481.84,148.471268,S,PP,-54.581782,158.881365
1960,1,0.5,TR124,481.84,157.747269,S,PP,-54.58161503,158.880505
1957,1,1,TR124,481.84,132.927139,S,PP,-54.58253101,158.883346
1958,1,0.1,TR124,481.84,138.131287,S,PP,-54.5823,158.882713
1963,1,1,TR124,481.84,157.425888,S,PP,-54.58173196,158.880345
1964,1,2.5,TR125,373.82,154.886032,S,PP,-54.58119703,158.879356
1961,1,1.1,TR124,481.84,154.55809,S,PP,-54.58161503,158.880509
1962,1,1.1,TR124,481.84,159.238434,S,PP,-54.58173296,158.880342
1983,1,0.4,TR126,533.71,203.285446,S,PP,-54.58348302,158.873477
1984,1,1,TR126,533.71,203.765503,S,PP,-54.58348604,158.873464
1981,1,3.5,TR126,533.71,203.277283,S,PP,-54.583451,158.873518
1982,1,1.3,TR126,533.71,203.2854,S,PP,-54.58348797,158.873488
1987,1,0.4,TR126,533.71,202.315018,S,PP,-54.58331103,158.872297
1988,1,0.3,TR126,533.71,202.315018,S,PP,-54.58331002,158.872292
1985,1,0.4,TR126,533.71,203.337326,S,PP,-54.58330398,158.872321
1986,1,2.8,TR126,533.71,202.313873,S,PP,-54.58329401,158.872311
1975,1,1.2,TR126,533.71,194.538635,S,PP,-54.583723,158.875556
1976,1,2.3,TR126,533.71,195.019104,S,PP,-54.58372903,158.875519
1974,1,1.2,TR125,373.82,190.033295,S,PP,-54.58369601,158.875776
1979,1,0.7,TR126,533.71,194.60762,S,PP,-54.58372098,158.875552
1980,1,1.2,TR126,533.71,203.383835,S,PP,-54.58348797,158.873493
1977,1,2,TR126,533.71,193.94252,S,PP,-54.583709,158.875511
1978,1,0.3,TR126,533.71,194.60762,S,PP,-54.58372098,158.875552
1615,1,2.8,TR114,926.43,224.668732,S,JB,-54.643032,158.832191
1616,1,4,TR114,926.43,224.668732,S,JB,-54.64302999,158.83219
1613,1,1.5,TR114,926.43,224.668732,S,JB,-54.64303602,158.832185
1614,1,2.7,TR114,926.43,224.668732,S,JB,-54.64303301,158.832189
1619,1,2.3,TR114,926.43,235.08078,S,JB,-54.64279697,158.832298
1620,1,1,TR115,1798.9,367.738068,S,JB,-54.63864097,158.834196
1617,1,4.5,TR114,926.43,232.359787,S,JB,-54.64282698,158.832298
1618,1,1,TR114,926.43,232.16835,S,JB,-54.64281801,158.832289
1607,1,0.9,TR114,926.43,222.028152,S,JB,-54.64312001,158.832131
1608,1,1.6,TR114,926.43,222.57312,S,JB,-54.64312001,158.832129
1606,1,1,TR114,926.43,221.495453,S,JB,-54.64311901,158.832131
1611,1,2.2,TR114,926.43,224.158737,S,JB,-54.64307601,158.832138
1612,1,1.6,TR114,926.43,224.674118,S,JB,-54.64303602,158.832184
1609,1,0.2,TR114,926.43,222.57312,S,JB,-54.64312001,158.832131
1610,1,0.8,TR114,926.43,222.57312,S,JB,-54.64312001,158.832129
1631,1,0.2,TR115,1798.9,330.996796,S,JB,-54.63845196,158.835269
1632,1,0.6,TR115,1798.9,330.996796,S,JB,-54.63844802,158.835271
1629,1,0.7,TR115,1798.9,333.802673,S,JB,-54.63845699,158.835222
1635,1,2.7,TR115,1798.9,324.071564,S,JB,-54.63843,158.835599
1636,1,1.4,TR115,1798.9,314.135864,S,JB,-54.63839899,158.835733
1623,1,1,TR115,1798.9,362.172272,S,JB,-54.63862203,158.834247
1621,1,2.5,TR115,1798.9,369.109253,S,JB,-54.63866,158.834183
1622,1,2.6,TR115,1798.9,369.105774,S,JB,-54.63866101,158.834189
1627,1,0,TR115,1798.9,334.20285,S,JB,-54.63845699,158.835224
1628,1,0,TR115,1798.9,334.20285,S,JB,-54.63845699,158.835225
