join_tr_se,transect,join_sec,lat,lon,ele,time,distance,slope,veg_height,observer,join_ufcm
2475,TR141,B,-54.77101503,158.811129,278.984283,2018-02-24T00:36:25Z,1.2,U,S,JB,8
2475,TR141,B,-54.77098703,158.811128,278.946594,2018-02-24T00:36:34Z,3.3,U,S,JB,8
2455,TR141,B,-54.77104302,158.811637,283.783813,2018-02-24T00:38:18Z,0.8,D,S,JB,5
2455,TR141,B,-54.77104696,158.811633,283.783813,2018-02-24T00:38:16Z,0.3,D,S,JB,5
2460,TR141,B,-54.77002898,158.805882,210.308105,2018-02-24T00:19:24Z,1.6,U,S,JB,2
2465,TR141,B,-54.77003996,158.807205,231.359604,2018-02-24T00:22:43Z,1.7,U,S,JB,3
2460,TR141,B,-54.77003099,158.805882,209.822266,2018-02-24T00:19:19Z,2.2,U,S,JB,2
2460,TR141,B,-54.77002898,158.805881,209.822266,2018-02-24T00:19:21Z,1.7,U,S,JB,2
2465,TR141,B,-54.77005698,158.80723,231.3423,2018-02-24T00:22:58Z,1.5,U,S,JB,3
2465,TR141,B,-54.77007098,158.807255,232.342392,2018-02-24T00:23:16Z,0.6,U,S,JB,3
2465,TR141,B,-54.77010702,158.807221,233.374481,2018-02-24T00:24:13Z,5.5,U,S,JB,3
2453,TR141,B,-54.77016703,158.807752,239.549408,2018-02-24T00:26:06Z,0.4,U,S,JB,5
2465,TR141,B,-54.77010702,158.807216,233.398895,2018-02-24T00:24:09Z,5.5,U,S,JB,3
2453,TR141,B,-54.77017298,158.807744,240.573151,2018-02-24T00:26:16Z,0.6,U,S,JB,5
2493,TR140,A,-54.74624902,158.816785,277.840851,2018-02-23T05:42:36Z,7.5,U,S,JB,8
2493,TR140,A,-54.74625899,158.816799,277.839325,2018-02-23T05:42:40Z,7,U,S,JB,8
2493,TR140,A,-54.74625899,158.816832,276.867798,2018-02-23T05:41:59Z,5,U,S,JB,8
2493,TR140,A,-54.74625103,158.816791,277.840851,2018-02-23T05:42:30Z,7,U,S,JB,8
2493,TR140,A,-54.74622396,158.816837,278.324249,2018-02-23T05:43:11Z,4.5,D,S,JB,8
2494,TR140,A,-54.74500397,158.817249,254.319962,2018-02-23T05:46:38Z,0.4,F,S,JB,8
2493,TR140,A,-54.74623402,158.816812,278.324615,2018-02-23T05:42:57Z,6,U,S,JB,8
2487,TR141,A,-54.74478403,158.817247,250.908813,2018-02-23T05:47:32Z,1.3,F,S,JB,5
2452,TR141,B,-54.76930504,158.802798,180.972687,2018-02-24T00:12:57Z,0.8,F,S,JB,5
2452,TR141,B,-54.76944803,158.803462,184.422195,2018-02-24T00:15:02Z,3.3,F,S,JB,5
2452,TR141,B,-54.769298,158.802793,180.487015,2018-02-24T00:12:38Z,1.7,F,S,JB,5
2252,TR120,A,-54.59094903,158.878895,205.571533,2018-02-10T05:57:53Z,2.3,D,S,JB,5
2252,TR120,A,-54.59093696,158.878916,203.333939,2018-02-10T05:58:21Z,1.3,D,S,JB,5
2253,TR120,A,-54.59130401,158.878208,216.989578,2018-02-10T05:55:21Z,3.1,F,S,JB,2
2252,TR120,A,-54.59105498,158.878711,209.138184,2018-02-10T05:57:02Z,3.2,U,S,JB,5
2252,TR120,A,-54.590353,158.87982,187.468658,2018-02-10T06:01:00Z,1.2,D,S,JB,5
2252,TR120,A,-54.59033003,158.87982,184.648315,2018-02-10T06:01:11Z,1.1,D,S,JB,5
2252,TR120,A,-54.59037404,158.879784,189.475922,2018-02-10T06:00:36Z,0.2,D,S,JB,5
2252,TR120,A,-54.59035803,158.879806,187.095184,2018-02-10T06:00:50Z,0.1,D,S,JB,5
2252,TR120,A,-54.590253,158.879941,184.496384,2018-02-10T06:01:45Z,0.5,D,S,JB,5
2252,TR120,A,-54.58915103,158.881702,177.126495,2018-02-10T06:05:08Z,0.9,F,S,JB,5
2252,TR120,A,-54.590324,158.879852,188.368622,2018-02-10T06:01:19Z,0.5,D,S,JB,5
2252,TR120,A,-54.59029399,158.87992,184.735825,2018-02-10T06:01:36Z,1.2,D,S,JB,5
2254,TR120,A,-54.58850504,158.882589,176.480728,2018-02-10T06:07:18Z,2,F,S,JB,2
148,TR121,A,-54.58834402,158.888085,216.84079,2018-02-10T06:27:56Z,3.1,U,S,JB,8
2252,TR120,A,-54.58880302,158.882235,179.016113,2018-02-10T06:06:18Z,2.2,F,S,JB,5
2252,TR120,A,-54.58850898,158.882569,175.223969,2018-02-10T06:07:04Z,0.5,F,S,JB,5
2238,TR118,A,-54.59357098,158.877102,260.870453,2018-02-10T04:56:13Z,1.1,D,S,PP,5
2238,TR118,A,-54.59357299,158.877102,259.93161,2018-02-10T04:56:35Z,2.5,D,S,PP,5
2238,TR118,A,-54.59363401,158.877131,261.579773,2018-02-10T04:55:40Z,0.7,U,S,PP,5
2238,TR118,A,-54.59357098,158.8771,260.644562,2018-02-10T04:56:09Z,1,D,S,PP,5
2238,TR118,A,-54.59352002,158.877006,263.821716,2018-02-10T04:57:40Z,1.8,U,S,PP,5
2238,TR118,A,-54.593518,158.877009,261.395782,2018-02-10T04:58:07Z,1.5,U,S,PP,5
2238,TR118,A,-54.59356997,158.877097,261.528259,2018-02-10T04:56:41Z,1.6,D,S,PP,5
2238,TR118,A,-54.59352203,158.877031,261.878387,2018-02-10T04:57:25Z,0.1,D,S,PP,5
2238,TR118,A,-54.59351197,158.876995,261.703796,2018-02-10T04:58:41Z,0.1,U,S,PP,5
2238,TR118,A,-54.59349998,158.876987,260.190308,2018-02-10T04:59:17Z,1.2,U,S,PP,5
2238,TR118,A,-54.59351599,158.877009,261.835297,2018-02-10T04:58:10Z,1.6,U,S,PP,5
2238,TR118,A,-54.59351197,158.876995,261.741364,2018-02-10T04:58:36Z,0.1,U,S,PP,5
2238,TR118,A,-54.59335003,158.876825,264.193604,2018-02-10T05:02:02Z,3,U,S,PP,5
2238,TR118,A,-54.59338498,158.876861,263.400635,2018-02-10T05:00:56Z,0.6,U,S,PP,5
2245,TR118,A,-54.59619703,158.879534,243.410492,2018-02-10T04:44:56Z,0.9,U,S,PP,3
2242,TR118,A,-54.59532699,158.87894,254.616028,2018-02-10T04:47:16Z,3.5,U,S,PP,2
2245,TR118,A,-54.59619996,158.879528,244.845673,2018-02-10T04:44:31Z,2.8,U,S,PP,3
2245,TR118,A,-54.59619996,158.87953,243.410492,2018-02-10T04:44:37Z,0.8,U,S,PP,3
2242,TR118,A,-54.59526203,158.878933,249.672272,2018-02-10T04:48:45Z,2.5,U,S,PP,2
2242,TR118,A,-54.59532699,158.87894,254.439545,2018-02-10T04:47:41Z,2.4,U,S,PP,2
2242,TR118,A,-54.595329,158.878939,254.386627,2018-02-10T04:47:44Z,2.5,U,S,PP,2
2242,TR118,A,-54.595028,158.878732,251.994156,2018-02-10T04:49:54Z,0.2,U,S,PP,2
2242,TR118,A,-54.59502901,158.878735,252.537674,2018-02-10T04:50:08Z,0.7,U,S,PP,2
2242,TR118,A,-54.59504301,158.878758,250.842056,2018-02-10T04:49:33Z,0.3,U,S,PP,2
2242,TR118,A,-54.59503999,158.878742,251.567184,2018-02-10T04:49:40Z,0.4,U,S,PP,2
2242,TR118,A,-54.59499104,158.878688,254.595123,2018-02-10T04:51:03Z,0.1,U,S,PP,2
2243,TR118,A,-54.59363803,158.877145,260.177643,2018-02-10T04:54:58Z,0.6,U,S,PP,2
2242,TR118,A,-54.59502901,158.878735,253.046219,2018-02-10T04:50:28Z,1.3,U,S,PP,2
2242,TR118,A,-54.59499196,158.878691,254.130203,2018-02-10T04:50:52Z,1.4,U,S,PP,2
2236,TR118,A,-54.59695199,158.880021,236.973541,2018-02-10T04:38:08Z,1.7,U,S,PP,5
2236,TR118,A,-54.59699297,158.880049,230.362015,2018-02-10T04:36:02Z,0.9,U,S,PP,5
2236,TR118,A,-54.59697202,158.880036,233.551254,2018-02-10T04:37:30Z,1.1,U,S,PP,5
2237,TR118,A,-54.59655703,158.879805,240.966263,2018-02-10T04:40:12Z,1.5,U,S,PP,5
2245,TR118,A,-54.596336,158.879641,243.945129,2018-02-10T04:40:58Z,0,U,S,PP,3
2236,TR118,A,-54.59694796,158.880022,235.788651,2018-02-10T04:38:36Z,0.2,U,S,PP,5
2236,TR118,A,-54.596925,158.880016,235.620926,2018-02-10T04:39:04Z,0.7,U,S,PP,5
2245,TR118,A,-54.59631697,158.879553,245.399643,2018-02-10T04:41:44Z,4.4,U,S,PP,3
2245,TR118,A,-54.59633298,158.879587,243.80394,2018-02-10T04:41:12Z,2.7,U,S,PP,3
2245,TR118,A,-54.59626098,158.879541,244.131439,2018-02-10T04:43:50Z,2.2,U,S,PP,3
2245,TR118,A,-54.59625796,158.879536,241.112106,2018-02-10T04:44:06Z,0.7,U,S,PP,3
2245,TR118,A,-54.59626199,158.879541,245.170685,2018-02-10T04:43:11Z,0.5,U,S,PP,3
2245,TR118,A,-54.59626199,158.879541,244.131439,2018-02-10T04:43:21Z,1.1,U,S,PP,3
2270,TR122,A,-54.58387404,158.895353,171.893677,2018-02-10T22:59:11Z,1.1,D,S,PP,2
2290,TR123,A,-54.58397403,158.894809,165.902832,2018-02-10T23:13:44Z,2.2,D,S,PP,5
2270,TR122,A,-54.583854,158.89539,171.89325,2018-02-10T22:58:22Z,2.2,D,S,PP,2
2270,TR122,A,-54.58387496,158.89539,172.947021,2018-02-10T22:58:43Z,0.5,D,S,PP,2
2295,TR123,A,-54.58389902,158.890651,169.245636,2018-02-10T23:18:40Z,2.8,F,S,PP,2
2292,TR123,A,-54.58391201,158.889272,158.085266,2018-02-10T23:20:28Z,1.7,F,S,PP,5
2295,TR123,A,-54.58388804,158.890697,169.768051,2018-02-10T23:18:11Z,2.5,F,S,PP,2
2295,TR123,A,-54.583896,158.890655,169.251297,2018-02-10T23:18:24Z,2.4,F,S,PP,2
2292,TR123,A,-54.583897,158.889096,158.485718,2018-02-10T23:23:01Z,0.4,F,S,PP,5
2292,TR123,A,-54.58390304,158.889095,159.041779,2018-02-10T23:23:22Z,0.7,F,S,PP,5
2292,TR123,A,-54.58391997,158.889287,158.084076,2018-02-10T23:20:42Z,2.5,F,S,PP,5
2292,TR123,A,-54.58393204,158.888716,155.959366,2018-02-10T23:24:29Z,2.4,D,S,PP,5
2292,TR123,A,-54.58392902,158.88872,155.958481,2018-02-10T23:24:34Z,3.6,D,S,PP,5
2292,TR123,A,-54.58391402,158.888725,155.960342,2018-02-10T23:24:21Z,2.3,D,S,PP,5
2292,TR123,A,-54.58391997,158.888732,155.960342,2018-02-10T23:24:25Z,3.4,D,S,PP,5
2272,TR122,A,-54.58274801,158.911736,204.388138,2018-02-10T22:37:00Z,0.3,U,S,PP,3
2289,TR122,A,-54.583566,158.899252,198.931732,2018-02-10T22:49:50Z,1.1,D,S,PP,6
2272,TR122,A,-54.58266201,158.911905,203.478439,2018-02-10T22:36:10Z,2,U,S,PP,3
2259,TR122,A,-54.58356902,158.898671,195.192352,2018-02-10T22:51:29Z,1.4,D,S,PP,5
2259,TR122,A,-54.58357296,158.898636,196.185272,2018-02-10T22:52:03Z,2.2,D,S,PP,5
2259,TR122,A,-54.58357497,158.898687,195.661865,2018-02-10T22:50:45Z,0.3,D,S,PP,5
2259,TR122,A,-54.58357497,158.89869,195.661865,2018-02-10T22:50:48Z,0.7,D,S,PP,5
2260,TR122,A,-54.58381302,158.895671,173.886581,2018-02-10T22:56:23Z,1.5,U,S,PP,5
2260,TR122,A,-54.58378502,158.895599,173.382065,2018-02-10T22:56:58Z,3.8,D,S,PP,5
2259,TR122,A,-54.58358,158.898534,196.450699,2018-02-10T22:53:02Z,3.6,U,S,PP,5
2270,TR122,A,-54.58386901,158.895394,175.507645,2018-02-10T22:58:04Z,0.3,D,S,PP,2
2270,TR122,A,-54.583867,158.895384,173.892776,2018-02-10T22:58:11Z,1.3,D,S,PP,2
2260,TR122,A,-54.58379801,158.89554,174.244537,2018-02-10T22:57:18Z,3.3,D,S,PP,5
2270,TR122,A,-54.58386197,158.895399,172.369583,2018-02-10T22:57:54Z,1.1,D,S,PP,2
134,TR121,A,-54.58776098,158.901597,162.151962,2018-02-10T06:50:15Z,0.7,D,S,JB,5
134,TR121,A,-54.58776198,158.901595,161.617111,2018-02-10T06:50:22Z,0.2,D,S,JB,5
152,TR121,A,-54.58797899,158.896477,177.051071,2018-02-10T06:45:05Z,0.3,D,S,JB,8
134,TR121,A,-54.58778101,158.902083,163.588593,2018-02-10T06:52:12Z,0.1,D,S,JB,5
134,TR121,A,-54.58777699,158.902145,163.588455,2018-02-10T06:52:33Z,0,D,S,JB,5
134,TR121,A,-54.58777003,158.90202,160.612274,2018-02-10T06:51:03Z,0.9,D,S,JB,5
134,TR121,A,-54.58778998,158.90216,164.099548,2018-02-10T06:53:10Z,0.3,D,S,JB,5
2257,TR122,A,-54.58168603,158.91543,157.117584,2018-02-10T22:18:25Z,0.9,U,S,PP,5
134,TR121,A,-54.58778696,158.902139,164.098358,2018-02-10T06:52:41Z,1.4,D,S,JB,5
134,TR121,A,-54.58778503,158.902143,164.098358,2018-02-10T06:52:53Z,0.4,D,S,JB,5
148,TR121,A,-54.58837302,158.888115,216.420944,2018-02-10T06:28:22Z,3.9,U,S,JB,8
148,TR121,A,-54.58834503,158.888082,216.120392,2018-02-10T06:28:00Z,3.9,U,S,JB,8
148,TR121,A,-54.58837302,158.88812,218.838608,2018-02-10T06:28:18Z,3.3,U,S,JB,8
150,TR121,A,-54.58827001,158.892076,219.825882,2018-02-10T06:36:09Z,2.6,D,S,JB,8
150,TR121,A,-54.58818703,158.892465,206.437881,2018-02-10T06:37:16Z,0.6,D,S,JB,8
150,TR121,A,-54.58825098,158.892038,215.852493,2018-02-10T06:35:56Z,0.9,D,S,JB,8
151,TR121,A,-54.58815702,158.893763,190.117065,2018-02-10T06:39:42Z,0.7,F,S,JB,8
128,TR121,A,-54.588168,158.894627,175.832977,2018-02-10T06:40:53Z,1.3,F,S,JB,5
144,TR121,A,-54.588182,158.893486,192.350067,2018-02-10T06:39:08Z,2,F,S,JB,3
131,TR121,A,-54.58798897,158.896335,180.627533,2018-02-10T06:44:30Z,1.1,D,S,JB,5
152,TR121,A,-54.58797304,158.896481,177.550598,2018-02-10T06:44:59Z,1.2,D,S,JB,8
130,TR121,A,-54.58812299,158.895389,174.380539,2018-02-10T06:41:55Z,1.6,U,S,JB,5
131,TR121,A,-54.58798503,158.896339,180.628601,2018-02-10T06:44:18Z,1.7,D,S,JB,5
2325,TR126,A,-54.583723,158.875556,194.538635,2018-02-11T01:23:39Z,1.2,U,S,PP,8
2325,TR126,A,-54.58372903,158.875519,195.019104,2018-02-11T01:23:49Z,2.3,U,S,PP,8
2313,TR125,A,-54.58369601,158.875776,190.033295,2018-02-11T01:03:17Z,1.2,F,S,PP,8
2325,TR126,A,-54.58372098,158.875552,194.60762,2018-02-11T01:24:54Z,0.7,U,S,PP,8
2318,TR126,A,-54.58348797,158.873493,203.383835,2018-02-11T01:27:43Z,1.2,F,S,PP,2
2325,TR126,A,-54.583709,158.875511,193.94252,2018-02-11T01:24:16Z,2,U,S,PP,8
2325,TR126,A,-54.58372098,158.875552,194.60762,2018-02-11T01:24:51Z,0.3,U,S,PP,8
2318,TR126,A,-54.58348302,158.873477,203.285446,2018-02-11T01:28:33Z,0.4,F,S,PP,2
2318,TR126,A,-54.58348604,158.873464,203.765503,2018-02-11T01:28:37Z,1,F,S,PP,2
2318,TR126,A,-54.583451,158.873518,203.277283,2018-02-11T01:27:53Z,3.5,F,S,PP,2
2318,TR126,A,-54.58348797,158.873488,203.2854,2018-02-11T01:28:22Z,1.3,F,S,PP,2
2314,TR126,A,-54.58331103,158.872297,202.315018,2018-02-11T01:30:36Z,0.4,F,S,PP,5
2314,TR126,A,-54.58331002,158.872292,202.315018,2018-02-11T01:30:45Z,0.3,F,S,PP,5
2314,TR126,A,-54.58330398,158.872321,203.337326,2018-02-11T01:30:09Z,0.4,F,S,PP,5
2314,TR126,A,-54.58329401,158.872311,202.313873,2018-02-11T01:30:21Z,2.8,F,S,PP,5
2303,TR124,A,-54.581782,158.881365,148.471268,2018-02-11T00:23:24Z,0.3,U,S,PP,5
2304,TR124,A,-54.58161503,158.880505,157.747269,2018-02-11T00:24:50Z,0.5,U,S,PP,5
2306,TR124,A,-54.58253101,158.883346,132.927139,2018-02-11T00:18:36Z,1,U,S,PP,1
2302,TR124,A,-54.5823,158.882713,138.131287,2018-02-11T00:20:24Z,0.1,U,S,PP,5
2304,TR124,A,-54.58173196,158.880345,157.425888,2018-02-11T00:27:00Z,1,F,S,PP,5
2309,TR125,A,-54.58119703,158.879356,154.886032,2018-02-11T00:49:50Z,2.5,F,S,PP,5
2304,TR124,A,-54.58161503,158.880509,154.55809,2018-02-11T00:25:10Z,1.1,U,S,PP,5
2304,TR124,A,-54.58173296,158.880342,159.238434,2018-02-11T00:26:55Z,1.1,F,S,PP,5
2310,TR125,A,-54.58320298,158.876346,179.642059,2018-02-11T00:59:24Z,0.4,F,S,PP,5
2310,TR125,A,-54.58267802,158.877016,173.638321,2018-02-11T00:56:20Z,0.4,F,S,PP,5
2307,TR124,A,-54.58306703,158.884488,133.399292,2018-02-11T00:09:49Z,0.3,U,S,PP,8
2307,TR124,A,-54.58304599,158.884437,133.40033,2018-02-11T00:10:33Z,1.5,U,S,PP,8
2307,TR124,A,-54.58309502,158.884539,134.706543,2018-02-11T00:08:17Z,0.7,U,S,PP,8
2307,TR124,A,-54.58308999,158.884521,133.7229,2018-02-11T00:08:59Z,1.4,U,S,PP,8
2307,TR124,A,-54.58301104,158.884381,133.403259,2018-02-11T00:11:44Z,1.5,U,S,PP,8
2307,TR124,A,-54.58299897,158.884369,133.403763,2018-02-11T00:11:59Z,0.3,U,S,PP,8
2307,TR124,A,-54.58302302,158.884397,133.401611,2018-02-11T00:11:06Z,0,U,S,PP,8
2307,TR124,A,-54.58302101,158.884381,133.402451,2018-02-11T00:11:27Z,1.3,U,S,PP,8
2307,TR124,A,-54.58293803,158.884224,132.319153,2018-02-11T00:13:14Z,0.6,U,S,PP,8
2307,TR124,A,-54.58295102,158.884198,132.318863,2018-02-11T00:13:29Z,2,U,S,PP,8
2307,TR124,A,-54.58299,158.884349,133.40683,2018-02-11T00:12:29Z,0,U,S,PP,8
2307,TR124,A,-54.58298396,158.884344,133.409607,2018-02-11T00:12:42Z,0.5,U,S,PP,8
2306,TR124,A,-54.58255297,158.883411,129.786682,2018-02-11T00:17:14Z,0.8,U,S,PP,1
2306,TR124,A,-54.58254199,158.883359,131.872101,2018-02-11T00:18:10Z,0.5,U,S,PP,1
2307,TR124,A,-54.58292303,158.884163,132.019943,2018-02-11T00:14:14Z,0.6,U,S,PP,8
2307,TR124,A,-54.582919,158.884158,131.934097,2018-02-11T00:14:25Z,0.5,U,S,PP,8
2297,TR123,A,-54.58394101,158.888416,149.988983,2018-02-10T23:27:52Z,0.7,D,S,PP,1
2297,TR123,A,-54.58394302,158.888413,149.988983,2018-02-10T23:28:09Z,1.3,D,S,PP,1
2297,TR123,A,-54.58395501,158.888427,149.989746,2018-02-10T23:27:32Z,1,D,S,PP,1
2293,TR123,A,-54.583953,158.886629,135.281311,2018-02-10T23:32:09Z,0.1,D,S,PP,5
2293,TR123,A,-54.58395702,158.886615,140.38118,2018-02-10T23:32:33Z,0.7,D,S,PP,5
2293,TR123,A,-54.58394797,158.886745,136.251938,2018-02-10T23:30:53Z,1.3,D,S,PP,5
2293,TR123,A,-54.58394998,158.886634,136.268753,2018-02-10T23:31:36Z,0.6,D,S,PP,5
2307,TR124,A,-54.58317599,158.884737,133.589279,2018-02-11T00:05:30Z,2,D,S,PP,8
2307,TR124,A,-54.58312696,158.884595,134.707367,2018-02-11T00:06:15Z,0.2,F,S,PP,8
2293,TR123,A,-54.58395903,158.886605,139.230133,2018-02-10T23:32:55Z,0.8,D,S,PP,5
2293,TR123,A,-54.58395098,158.886442,138.974121,2018-02-10T23:33:45Z,0.5,D,S,PP,5
2307,TR124,A,-54.583119,158.884575,134.706909,2018-02-11T00:07:18Z,0.5,U,S,PP,8
2307,TR124,A,-54.58310802,158.884557,134.706543,2018-02-11T00:07:48Z,1,U,S,PP,8
2307,TR124,A,-54.58312,158.8846,134.707123,2018-02-11T00:06:34Z,0.4,U,S,PP,8
2307,TR124,A,-54.58312402,158.8846,134.707123,2018-02-11T00:06:56Z,0.4,U,S,PP,8
2342,TR128,A,-54.57935904,158.86458,188.587006,2018-02-11T03:25:51Z,1.4,D,S,JB,5
2342,TR128,A,-54.57943096,158.864616,188.594543,2018-02-11T03:24:22Z,5,D,S,JB,5
2342,TR128,A,-54.57918998,158.864834,180.992935,2018-02-11T03:30:17Z,0.1,D,S,JB,5
2345,TR128,A,-54.57966498,158.864296,199.464783,2018-02-11T03:17:39Z,2.4,U,S,JB,8
2345,TR128,A,-54.57964696,158.86434,199.468918,2018-02-11T03:18:39Z,1.1,U,S,JB,8
2345,TR128,A,-54.57961796,158.864422,197.730209,2018-02-11T03:19:27Z,1.6,D,S,JB,8
2341,TR127,A,-54.58121899,158.86595,213.722656,2018-02-11T02:42:57Z,15,F,S,JB,6
2338,TR127,A,-54.58047903,158.864867,218.652176,2018-02-11T02:45:51Z,3.3,D,S,JB,8
2341,TR127,A,-54.58118797,158.866221,212.225922,2018-02-11T02:41:38Z,1.3,U,S,JB,6
2341,TR127,A,-54.58119602,158.86619,212.669525,2018-02-11T02:41:52Z,1,U,S,JB,6
2338,TR127,A,-54.58048398,158.864859,218.652176,2018-02-11T02:45:54Z,2.8,D,S,JB,8
2338,TR127,A,-54.58047903,158.864867,218.038177,2018-02-11T02:45:57Z,2.4,D,S,JB,8
2338,TR127,A,-54.58046897,158.864645,215.479645,2018-02-11T02:49:47Z,2.3,D,S,JB,8
2338,TR127,A,-54.58044802,158.864675,215.975922,2018-02-11T02:49:32Z,0.9,D,S,JB,8
2338,TR127,A,-54.58046696,158.864664,215.431641,2018-02-11T02:49:43Z,3.3,D,S,JB,8
2321,TR126,A,-54.58285999,158.8706,204.161377,2018-02-11T01:33:41Z,1.3,F,S,PP,2
2339,TR127,A,-54.58247996,158.867763,207.176193,2018-02-11T02:32:26Z,1.1,U,S,JB,6
2314,TR126,A,-54.583264,158.872135,198.3927,2018-02-11T01:31:09Z,2.3,F,S,PP,5
2314,TR126,A,-54.58326501,158.872138,199.748062,2018-02-11T01:31:26Z,2.1,F,S,PP,5
2332,TR127,A,-54.58189297,158.867015,212.060471,2018-02-11T02:36:09Z,0.5,U,S,JB,2
2339,TR127,A,-54.58248197,158.867777,208.162521,2018-02-11T02:32:54Z,2.4,U,S,JB,6
2339,TR127,A,-54.582472,158.867747,208.173752,2018-02-11T02:33:19Z,0.8,U,S,JB,6
2333,TR127,A,-54.58139299,158.86637,211.24147,2018-02-11T02:38:44Z,2.5,F,S,JB,2
2333,TR127,A,-54.58141202,158.866367,210.733093,2018-02-11T02:38:57Z,5.2,F,S,JB,2
2333,TR127,A,-54.58139098,158.866371,211.24147,2018-02-11T02:38:41Z,2.4,F,S,JB,2
2333,TR127,A,-54.58141303,158.866368,210.734573,2018-02-11T02:38:59Z,4.2,F,S,JB,2
2333,TR127,A,-54.58141898,158.866362,210.734573,2018-02-11T02:39:02Z,3.9,F,S,JB,2
2094,TR113,A,-54.64787699,158.833448,198.919327,2018-02-09T03:57:26Z,0.9,D,S,JB,5
2094,TR113,A,-54.64789803,158.833447,198.924225,2018-02-09T03:57:39Z,0.8,D,S,JB,5
2094,TR113,A,-54.64785604,158.833458,197.645828,2018-02-09T03:57:01Z,3.1,D,S,JB,5
2094,TR113,A,-54.64787297,158.833452,198.918137,2018-02-09T03:57:18Z,1.6,D,S,JB,5
2094,TR113,A,-54.64790398,158.833427,198.932999,2018-02-09T03:58:18Z,3,D,S,JB,5
2094,TR113,A,-54.64790398,158.83342,199.567871,2018-02-09T03:58:25Z,2.9,D,S,JB,5
2094,TR113,A,-54.647893,158.833448,198.926071,2018-02-09T03:57:47Z,0.2,D,S,JB,5
2094,TR113,A,-54.64789996,158.833436,198.926071,2018-02-09T03:58:04Z,2.5,D,S,JB,5
2094,TR113,A,-54.64776602,158.832917,198.263123,2018-02-09T04:00:01Z,2.3,D,S,JB,5
2094,TR113,A,-54.647764,158.832853,197.657104,2018-02-09T04:00:17Z,0.2,D,S,JB,5
2094,TR113,A,-54.647777,158.832913,198.25972,2018-02-09T03:59:49Z,0.8,F,S,JB,5
2138,TR114,A,-54.64695599,158.832323,190.208847,2018-02-09T04:26:55Z,2.4,D,S,JB,5
2094,TR113,A,-54.64775998,158.832847,197.662094,2018-02-09T04:01:04Z,1,D,S,JB,5
2138,TR114,A,-54.64714098,158.832406,193.233856,2018-02-09T04:25:59Z,0.3,D,S,JB,5
2094,TR113,A,-54.647936,158.833596,199.152817,2018-02-09T03:53:10Z,2.6,U,S,JB,5
2094,TR113,A,-54.64794002,158.83359,199.15535,2018-02-09T03:53:20Z,3.6,U,S,JB,5
2105,TR113,A,-54.64819601,158.835318,205.698792,2018-02-09T03:50:50Z,4.8,D,S,JB,2
2105,TR113,A,-54.64819903,158.835298,205.698792,2018-02-09T03:50:58Z,2.5,D,S,JB,2
2094,TR113,A,-54.64787398,158.833474,198.625793,2018-02-09T03:55:05Z,2.3,D,S,JB,5
2094,TR113,A,-54.64785696,158.833484,198.636078,2018-02-09T03:55:25Z,2.2,D,S,JB,5
2094,TR113,A,-54.64794497,158.833593,199.15535,2018-02-09T03:53:24Z,3.6,U,S,JB,5
2094,TR113,A,-54.64794497,158.833569,199.157883,2018-02-09T03:53:29Z,3.6,U,S,JB,5
2094,TR113,A,-54.64784397,158.833483,198.1409,2018-02-09T03:55:57Z,3.6,D,S,JB,5
2094,TR113,A,-54.64784598,158.833475,198.1409,2018-02-09T03:56:08Z,6,D,S,JB,5
2094,TR113,A,-54.64785403,158.833477,198.636078,2018-02-09T03:55:30Z,3,D,S,JB,5
2094,TR113,A,-54.64784296,158.833485,198.639679,2018-02-09T03:55:49Z,4.1,D,S,JB,5
2094,TR113,A,-54.64785,158.833458,198.145737,2018-02-09T03:56:39Z,5.8,D,S,JB,5
2094,TR113,A,-54.64784497,158.833455,198.145737,2018-02-09T03:56:48Z,6.5,D,S,JB,5
2094,TR113,A,-54.64785302,158.833461,198.142715,2018-02-09T03:56:31Z,5,D,S,JB,5
2092,TR113,A,-54.64840396,158.835953,206.404861,2018-02-09T03:45:29Z,0.8,F,S,JB,5
2092,TR113,A,-54.64840597,158.835951,206.404861,2018-02-09T03:45:47Z,0.6,F,S,JB,5
2092,TR113,A,-54.64840103,158.835958,206.404861,2018-02-09T03:45:16Z,0.7,F,S,JB,5
2092,TR113,A,-54.64840304,158.835959,206.404861,2018-02-09T03:45:23Z,0.2,F,S,JB,5
2092,TR113,A,-54.64839701,158.835937,206.410477,2018-02-09T03:46:10Z,1.8,F,S,JB,5
2092,TR113,A,-54.64841897,158.83592,205.92894,2018-02-09T03:46:47Z,1.1,F,S,JB,5
2092,TR113,A,-54.64841402,158.835951,206.404861,2018-02-09T03:45:54Z,2,U,S,JB,5
2092,TR113,A,-54.648396,158.835935,206.410477,2018-02-09T03:46:06Z,0.2,F,S,JB,5
2105,TR113,A,-54.64832098,158.835354,207.031097,2018-02-09T03:48:17Z,5,U,S,JB,2
2105,TR113,A,-54.64831403,158.835345,207.03183,2018-02-09T03:48:21Z,4,U,S,JB,2
2092,TR113,A,-54.64841402,158.835912,205.92894,2018-02-09T03:46:55Z,0.8,F,S,JB,5
2105,TR113,A,-54.64823297,158.835332,205.194702,2018-02-09T03:50:09Z,2.4,D,S,JB,2
2105,TR113,A,-54.64821696,158.835319,205.688843,2018-02-09T03:50:27Z,4.5,D,S,JB,2
